iter	Passed	Remaining
1666	68122	136203
1667	68165	136166
1668	68226	136166
1669	68257	136106
1670	68293	136056
1671	68337	136021
1672	68379	135982
1673	68423	135947
1674	68465	135910
1675	68512	135880
1676	68558	135849
1677	68600	135811
1678	68644	135775
1679	68689	135744
1680	68727	135696
1681	68782	135683
1682	68815	135626
1683	68847	135568
1684	68887	135525
1685	68927	135483
1686	68972	135452
1687	69015	135414
1688	69062	135385
1689	69104	135347
1690	69146	135308
1691	69192	135276
1692	69238	135245
1693	69284	135214
1694	69329	135183
1695	69372	135144
1696	69415	135108
1697	69457	135070
1698	69501	135034
1699	69544	134997
1700	69588	134963
1701	69630	134924
1702	69675	134891
1703	69720	134857
1704	69765	134825
1705	69855	134880
1706	69887	134821
1707	69922	134769
1708	69965	134730
1709	70006	134691
1710	70046	134648
1711	70090	134613
1712	70129	134568
1713	70157	134503
1714	70193	134453
1715	70232	134407
1716	70271	134362
1717	70308	134314
1718	70341	134259
1719	70379	134211
1720	70415	134161
1721	70447	134104
1722	70475	134037
1723	70506	133978
1724	70547	133937
1725	70587	133896
1726	70619	133838
1727	70654	133786
1728	70683	133722
1729	70722	133677
1730	70764	133638
1731	70802	133591
1732	70834	133535
1733	70886	133515
1734	70916	133454
1735	70946	133391
1736	70972	133324
1737	71001	133259
1738	71031	133199
1739	71059	133133
1740	71088	133071
1741	71121	133015
1742	71153	132958
1743	71183	132897
1744	71209	132830
1745	71238	132765
1746	71266	132702
1747	71295	132638
1748	71330	132588
1749	71360	132525
1750	71388	132462
1751	71420	132406
1752	71459	132361
1753	71501	132321
1754	71532	132263
1755	71564	132206
1756	71598	132153
1757	71631	132098
1758	71663	132041
1759	71693	131981
1760	71726	131927
1761	71761	131875
1762	71789	131811
1763	71817	131746
1764	71839	131672
1765	71869	131610
1766	71899	131550
1767	71948	131526
1768	71978	131465
1769	72006	131400
1770	72034	131337
1771	72097	131337
1772	72125	131273
1773	72155	131213
1774	72190	131162
1775	72226	131113
1776	72267	131074
1777	72314	131043
1778	72347	130989
1779	72387	130948
1780	72423	130898
1781	72453	130839
1782	72489	130789
1783	72526	130743
1784	72566	130701
1785	72612	130669
1786	72652	130628
1787	72683	130569
1788	72717	130518
1789	72759	130479
1790	72802	130442
1791	72846	130407
1792	72887	130367
1793	72929	130330
1794	73003	130349
1795	73034	130290
1796	73067	130236
1797	73109	130197
1798	73150	130159
1799	73191	130118
1800	73232	130077
1801	73276	130043
1802	73317	130003
1803	73356	129959
1804	73393	129911
1805	73427	129860
1806	73467	129818
1807	73503	129769
1808	73539	129720
1809	73579	129678
1810	73623	129644
1811	73666	129608
1812	73707	129567
1813	73750	129531
1814	73785	129480
1815	73826	129440
1816	73876	129416
1817	73915	129373
1818	73954	129329
1819	73987	129275
1820	74059	129289
1821	74099	129246
1822	74132	129192
1823	74167	129142
1824	74207	129100
1825	74248	129059
1826	74286	129014
1827	74323	128967
1828	74362	128924
1829	74405	128888
1830	74446	128848
1831	74490	128813
1832	74523	128759
1833	74552	128698
1834	74584	128643
1835	74620	128593
1836	74662	128555
1837	74704	128517
1838	74739	128466
1839	74767	128404
1840	74794	128341
1841	74823	128281
1842	74850	128216
1843	74886	128168
1844	74921	128117
1845	74950	128057
1846	74986	128008
1847	75018	127953
1848	75055	127906
1849	75121	127910
1850	75153	127853
1851	75186	127801
1852	75227	127761
1853	75267	127718
1854	75306	127675
1855	75349	127640
1856	75394	127606
1857	75429	127555
1858	75467	127511
1859	75500	127457
1860	75543	127421
1861	75576	127368
1862	75613	127320
1863	75645	127266
1864	75673	127204
1865	75705	127149
1866	75743	127105
1867	75776	127052
1868	75810	127000
1869	75850	126958
1870	75894	126923
1871	75933	126880
1872	75973	126839
1873	76017	126803
1874	76058	126763
1875	76093	126713
1876	76180	126751
1877	76232	126728
1878	76259	126666
1879	76294	126617
1880	76327	126563
1881	76376	126536
1882	76446	126545
1883	76476	126486
1884	76509	126433
1885	76549	126391
1886	76591	126354
1887	76628	126306
1888	76665	126260
1889	76711	126228
1890	76751	126187
1891	76792	126147
1892	76835	126111
1893	76876	126070
1894	76911	126021
1895	76942	125965
1896	76977	125915
1897	77013	125866
1898	77047	125815
1899	77083	125768
1900	77125	125729
1901	77166	125689
1902	77259	125734
1903	77297	125690
1904	77342	125655
1905	77388	125623
1906	77429	125584
1907	77466	125537
1908	77506	125495
1909	77547	125456
1910	77586	125413
1911	77629	125376
1912	77670	125336
1913	77715	125302
1914	77747	125249
1915	77785	125204
1916	77828	125167
1917	77871	125130
1918	77907	125081
1919	77941	125030
1920	77983	124992
1921	78026	124955
1922	78072	124924
1923	78117	124891
1924	78162	124857
1925	78202	124815
1926	78247	124781
1927	78332	124812
1928	78373	124772
1929	78409	124724
1930	78444	124673
1931	78479	124624
1932	78515	124576
1933	78556	124536
1934	78596	124495
1935	78639	124458
1936	78690	124434
1937	78734	124399
1938	78767	124345
1939	78809	124308
1940	78851	124269
1941	78895	124233
1942	78940	124200
1943	78985	124167
1944	79031	124133
1945	79073	124096
1946	79112	124053
1947	79144	123998
1948	79187	123960
1949	79231	123926
1950	79273	123888
1951	79318	123853
1952	79409	123891
1953	79453	123857
1954	79498	123822
1955	79537	123778
1956	79568	123724
1957	79600	123670
1958	79643	123632
1959	79687	123596
1960	79726	123553
1961	79769	123516
1962	79803	123465
1963	79835	123411
1964	79868	123358
1965	79898	123302
1966	79936	123258
1967	79973	123211
1968	80012	123168
1969	80053	123128
1970	80095	123089
1971	80139	123054
1972	80182	123016
1973	80223	122976
1974	80265	122938
1975	80298	122886
1976	80333	122837
1977	80376	122799
1978	80420	122764
1979	80482	122755
1980	80513	122700
1981	80546	122647
1982	80578	122595
1983	80615	122548
1984	80655	122506
1985	80698	122470
1986	80737	122426
1987	80775	122381
1988	80818	122345
1989	80861	122308
1990	80908	122277
1991	80951	122240
1992	80987	122192
1993	81024	122145
1994	81060	122098
1995	81103	122062
1996	81146	122023
1997	81190	121988
1998	81232	121950
1999	81264	121896
2000	81306	121858
2001	81349	121820
2002	81387	121776
2003	81424	121730
2004	81463	121687
2005	81546	121710
2006	81613	121708
2007	81642	121649
2008	81675	121598
2009	81715	121557
2010	81754	121513
2011	81792	121468
2012	81833	121428
2013	81885	121404
2014	81932	121373
2015	81977	121339
2016	82025	121309
2017	82071	121277
2018	82116	121242
2019	82157	121202
2020	82190	121151
2021	82236	121117
2022	82280	121081
2023	82324	121046
2024	82367	121009
2025	82405	120964
2026	82450	120929
2027	82495	120895
2028	82539	120860
2029	82621	120879
2030	82657	120832
2031	82689	120778
2032	82717	120719
2033	82753	120671
2034	82790	120626
2035	82829	120582
2036	82872	120545
2037	82920	120516
2038	82959	120471
2039	82993	120422
2040	83024	120366
2041	83065	120326
2042	83118	120303
2043	83156	120260
2044	83199	120222
2045	83242	120184
2046	83286	120148
2047	83329	120112
2048	83372	120074
2049	83418	120041
2050	83461	120003
2051	83503	119965
2052	83544	119924
2053	83587	119887
2054	83627	119846
2055	83715	119873
2056	83749	119822
2057	83783	119771
2058	83819	119724
2059	83863	119688
2060	83901	119644
2061	83933	119591
2062	83974	119550
2063	84024	119522
2064	84069	119489
2065	84115	119455
2066	84162	119423
2067	84205	119386
2068	84250	119351
2069	84293	119314
2070	84337	119277
2071	84380	119239
2072	84412	119187
2073	84457	119152
2074	84502	119117
2075	84545	119080
2076	84597	119054
2077	84642	119021
2078	84684	118981
2079	84788	119030
2080	84834	118996
2081	84875	118956
2082	84919	118919
2083	84965	118886
2084	85008	118849
2085	85051	118811
2086	85093	118771
2087	85132	118728
2088	85176	118691
2089	85219	118654
2090	85257	118610
2091	85300	118572
2092	85337	118526
2093	85382	118492
2094	85427	118456
2095	85472	118421
2096	85518	118387
2097	85559	118348
2098	85603	118311
2099	85648	118276
2100	85693	118241
2101	85732	118197
2102	85775	118161
2103	86057	118451
2104	86093	118403
2105	86122	118347
2106	86152	118290
2107	86180	118232
2108	86214	118181
2109	86247	118131
2110	86284	118084
2111	86317	118032
2112	86351	117982
2113	86387	117934
2114	86423	117887
2115	86456	117836
2116	86485	117778
2117	86515	117722
2118	86546	117668
2119	86575	117612
2120	86615	117570
2121	86652	117523
2122	86692	117482
2123	86740	117451
2124	86785	117415
2125	86816	117362
2126	86858	117321
2127	86897	117279
2128	86932	117230
2129	86969	117183
2130	87006	117138
2131	87041	117089
2132	87144	117131
2133	87190	117098
2134	87223	117047
2135	87257	116997
2136	87298	116956
2137	87343	116920
2138	87389	116886
2139	87428	116843
2140	87470	116803
2141	87512	116765
2142	87557	116729
2143	87610	116705
2144	87654	116667
2145	87699	116632
2146	87731	116579
2147	87765	116530
2148	87797	116478
2149	87829	116424
2150	87877	116393
2151	87916	116351
2152	87955	116307
2153	88001	116272
2154	88034	116221
2155	88062	116163
2156	88089	116104
2157	88118	116048
2158	88146	115990
2159	88173	115932
2160	88234	115917
2161	88265	115863
2162	88293	115806
2163	88322	115749
2164	88350	115692
2165	88377	115633
2166	88404	115574
2167	88433	115518
2168	88460	115459
2169	88488	115402
2170	88517	115345
2171	88542	115284
2172	88571	115228
2173	88600	115172
2174	88640	115131
2175	88688	115098
2176	88727	115056
2177	88762	115007
2178	88794	114956
2179	88825	114902
2180	88860	114854
2181	88901	114814
2182	88946	114778
2183	88992	114745
2184	89036	114707
2185	89078	114669
2186	89119	114629
2187	89153	114578
2188	89188	114531
2189	89229	114491
2190	89315	114508
2191	89358	114470
2192	89401	114432
2193	89450	114402
2194	89494	114365
2195	89536	114326
2196	89582	114291
2197	89626	114255
2198	89672	114221
2199	89719	114188
2200	89759	114146
2201	89791	114094
2202	89825	114045
2203	89863	114001
2204	89896	113950
2205	89934	113906
2206	89972	113861
2207	90012	113820
2208	90052	113778
2209	90092	113736
2210	90134	113697
2211	90179	113662
2212	90225	113628
2213	90267	113588
2214	90305	113543
2215	90383	113549
2216	90438	113526
2217	90470	113476
2218	90508	113431
2219	90550	113392
2220	90593	113354
2221	90635	113315
2222	90671	113267
2223	90712	113227
2224	90750	113183
2225	90784	113133
2226	90817	113083
2227	90847	113029
2228	90883	112982
2229	90917	112933
2230	90950	112882
2231	90979	112827
2232	91017	112783
2233	91085	112776
2234	91119	112726
2235	91157	112683
2236	91188	112630
2237	91224	112583
2238	91269	112547
2239	91300	112495
2240	91334	112446
2241	91371	112400
2242	91432	112384
2243	91473	112344
2244	91507	112295
2245	91542	112248
2246	91576	112197
2247	91613	112152
2248	91646	112102
2249	91679	112053
2250	91717	112008
2251	91752	111961
2252	91785	111910
2253	91819	111861
2254	91851	111810
2255	91881	111756
2256	91913	111705
2257	91959	111670
2258	91992	111621
2259	92027	111572
2260	92059	111521
2261	92093	111472
2262	92124	111420
2263	92158	111371
2264	92193	111324
2265	92222	111268
2266	92266	111232
2267	92301	111184
2268	92342	111144
2269	92377	111097
2270	92411	111048
2271	92489	111052
2272	92518	110997
2273	92549	110945
2274	92581	110893
2275	92614	110844
2276	92649	110796
2277	92681	110745
2278	92710	110690
2279	92739	110636
2280	92769	110582
2281	92809	110541
2282	92847	110497
2283	92876	110443
2284	92908	110391
2285	92945	110347
2286	92983	110303
2287	93024	110263
2288	93056	110212
2289	93094	110168
2290	93137	110130
2291	93178	110089
2292	93219	110050
2293	93259	110008
2294	93295	109962
2295	93332	109918
2296	93376	109880
2297	93418	109842
2298	93455	109797
2299	93490	109750
2300	93564	109747
2301	93594	109694
2302	93629	109647
2303	93668	109605
2304	93709	109564
2305	93751	109526
2306	93797	109490
2307	93840	109453
2308	93882	109414
2309	93924	109374
2310	93958	109326
2311	93987	109273
2312	94024	109227
2313	94065	109187
2314	94100	109139
2315	94142	109100
2316	94186	109064
2317	94228	109025
2318	94271	108987
2319	94316	108951
2320	94356	108910
2321	94391	108863
2322	94429	108819
2323	94472	108782
2324	94514	108742
2325	94552	108698
2326	94635	108706
2327	94666	108655
2328	94704	108610
2329	94741	108566
2330	94783	108527
2331	94821	108483
2332	94886	108470
2333	94917	108418
2334	94952	108371
2335	94998	108337
2336	95045	108303
2337	95096	108275
2338	95140	108237
2339	95183	108199
2340	95228	108164
2341	95269	108124
2342	95314	108088
2343	95355	108047
2344	95389	107999
2345	95433	107962
2346	95477	107925
2347	95521	107889
2348	95561	107847
2349	95594	107797
2350	95628	107749
2351	95713	107759
2352	95747	107710
2353	95776	107657
2354	95807	107605
2355	95839	107554
2356	95881	107515
2357	95917	107469
2358	95955	107426
2359	95983	107371
2360	96012	107317
2361	96044	107266
2362	96075	107216
2363	96107	107165
2364	96141	107117
2365	96178	107072
2366	96215	107028
2367	96251	106982
2368	96292	106942
2369	96333	106901
2370	96372	106859
2371	96414	106820
2372	96459	106783
2373	96500	106744
2374	96540	106702
2375	96575	106655
2376	96608	106606
2377	96639	106555
2378	96669	106502
2379	96699	106450
2380	96764	106437
2381	96796	106387
2382	96827	106335
2383	96858	106284
2384	96890	106234
2385	96922	106183
2386	96954	106133
2387	96986	106084
2388	97016	106031
2389	97049	105982
2390	97086	105938
2391	97116	105886
2392	97147	105835
2393	97176	105782
2394	97222	105746
2395	97252	105695
2396	97290	105651
2397	97327	105607
2398	97368	105567
2399	97410	105528
2400	97445	105481
2401	97486	105441
2402	97530	105404
2403	97573	105366
2404	97617	105329
2405	97662	105293
2406	97702	105252
2407	97741	105209
2408	97798	105186
2409	97875	105185
2410	97916	105145
2411	97959	105107
2412	98001	105067
2413	98044	105030
2414	98087	104992
2415	98129	104953
2416	98170	104912
2417	98213	104875
2418	98257	104837
2419	98299	104798
2420	98330	104747
2421	98367	104702
2422	98403	104657
2423	98442	104615
2424	98483	104574
2425	98524	104535
2426	98578	104508
2427	98625	104474
2428	98668	104436
2429	98711	104398
2430	98747	104353
2431	98791	104316
2432	98825	104268
2433	98927	104292
2434	98959	104242
2435	98988	104189
2436	99019	104139
2437	99056	104094
2438	99095	104052
2439	99135	104010
2440	99204	104000
2441	99234	103948
2442	99275	103907
2443	99312	103864
2444	99354	103824
2445	99397	103786
2446	99439	103746
2447	99481	103707
2448	99524	103669
2449	99572	103636
2450	99616	103599
2451	99661	103563
2452	99706	103527
2453	99751	103491
2454	99796	103455
2455	99839	103416
2456	99870	103365
2457	99902	103316
2458	99939	103271
2459	100020	103273
2460	100060	103232
2461	100098	103187
2462	100129	103138
2463	100159	103086
2464	100189	103034
2465	100220	102983
2466	100250	102932
2467	100288	102888
2468	100334	102853
2469	100377	102815
2470	100422	102779
2471	100468	102744
2472	100513	102708
2473	100555	102669
2474	100597	102630
2475	100636	102587
2476	100676	102546
2477	100719	102508
2478	100761	102469
2479	100804	102430
2480	100844	102388
2481	100890	102353
2482	100927	102309
2483	100968	102269
2484	101010	102230
2485	101107	102246
2486	101147	102205
2487	101192	102168
2488	101232	102127
2489	101270	102084
2490	101313	102045
2491	101351	102002
2492	101396	101966
2493	101436	101924
2494	101479	101886
2495	101526	101851
2496	101577	101821
2497	101622	101785
2498	101667	101748
2499	101710	101710
2500	101756	101675
2501	101800	101638
2502	101840	101596
2503	101881	101556
2504	101927	101520
2505	101972	101484
2506	102013	101443
2507	102046	101395
2508	102085	101353
2509	102138	101324
2510	102203	101307
2511	102235	101259
2512	102275	101216
2513	102316	101177
2514	102352	101131
2515	102394	101092
2516	102438	101054
2517	102480	101015
2518	102524	100977
2519	102567	100939
2520	102598	100889
2521	102635	100845
2522	102673	100801
2523	102714	100761
2524	102755	100721
2525	102797	100681
2526	102828	100631
2527	102869	100590
2528	102904	100544
2529	102933	100491
2530	102961	100439
2531	102992	100388
2532	103027	100343
2533	103062	100296
2534	103098	100251
2535	103140	100211
2536	103184	100174
2537	103275	100182
2538	103309	100135
2539	103342	100087
2540	103375	100039
2541	103421	100003
2542	103461	99963
2543	103522	99941
2544	103560	99898
2545	103598	99854
2546	103640	99815
2547	103683	99777
2548	103726	99738
2549	103773	99703
2550	103801	99650
2551	103840	99608
2552	103882	99569
2553	103925	99530
2554	103969	99492
2555	104015	99457
2556	104061	99422
2557	104104	99383
2558	104145	99343
2559	104188	99304
2560	104233	99267
2561	104277	99230
2562	104565	99424
2563	104596	99374
2564	104623	99321
2565	104653	99269
2566	104688	99223
2567	104721	99175
2568	104753	99126
2569	104781	99073
2570	104813	99024
2571	104843	98973
2572	104872	98922
2573	104900	98869
2574	104926	98814
2575	104954	98761
2576	104983	98710
2577	105014	98659
2578	105044	98608
2579	105074	98558
2580	105103	98506
2581	105136	98458
2582	105177	98417
2583	105214	98373
2584	105243	98322
2585	105272	98270
2586	105303	98220
2587	105336	98173
2588	105376	98131
2589	105419	98092
2590	105462	98054
2591	105503	98013
2592	105543	97972
2593	105578	97926
2594	105651	97915
2595	105680	97864
2596	105709	97812
2597	105738	97761
2598	105768	97710
2599	105805	97666
2600	105842	97622
2601	105874	97573
2602	105906	97525
2603	105943	97481
2604	105997	97452
2605	106042	97416
2606	106086	97378
2607	106122	97333
2608	106155	97285
2609	106187	97236
2610	106221	97189
2611	106262	97149
2612	106302	97108
2613	106337	97062
2614	106376	97019
2615	106407	96970
2616	106438	96920
2617	106468	96871
2618	106504	96825
2619	106556	96795
2620	106599	96756
2621	106643	96719
2622	106741	96730
2623	106785	96692
2624	106826	96652
2625	106865	96610
2626	106907	96571
2627	106950	96532
2628	106984	96485
2629	107014	96434
2630	107044	96384
2631	107075	96335
2632	107108	96287
2633	107136	96235
2634	107167	96185
2635	107199	96138
2636	107237	96095
2637	107275	96051
2638	107318	96013
2639	107360	95974
2640	107401	95933
2641	107440	95891
2642	107484	95853
2643	107525	95813
2644	107566	95772
2645	107609	95734
2646	107653	95696
2647	107700	95661
2648	107735	95615
2649	107828	95621
2650	107860	95572
2651	107889	95521
2652	107923	95475
2653	107959	95430
2654	107998	95388
2655	108066	95372
2656	108098	95323
2657	108130	95274
2658	108161	95226
2659	108200	95184
2660	108232	95135
2661	108269	95091
2662	108301	95043
2663	108343	95003
2664	108383	94962
2665	108429	94926
2666	108467	94883
2667	108512	94846
2668	108557	94810
2669	108598	94769
2670	108631	94722
2671	108678	94686
2672	108719	94646
2673	108758	94604
2674	108799	94564
2675	108891	94567
2676	108948	94541
2677	108979	94492
2678	109013	94446
2679	109050	94401
2680	109086	94356
2681	109127	94316
2682	109167	94275
2683	109207	94234
2684	109241	94187
2685	109284	94149
2686	109328	94110
2687	109367	94069
2688	109402	94023
2689	109445	93984
2690	109483	93942
2691	109530	93906
2692	109575	93869
2693	109621	93832
2694	109658	93789
2695	109698	93748
2696	109740	93708
2697	109791	93676
2698	109834	93637
2699	109885	93606
2700	109954	93589
2701	109983	93539
2702	110013	93488
2703	110040	93436
2704	110067	93384
2705	110095	93332
2706	110122	93280
2707	110150	93229
2708	110179	93178
2709	110208	93128
2710	110237	93077
2711	110269	93029
2712	110307	92986
2713	110344	92943
2714	110383	92901
2715	110421	92858
2716	110457	92813
2717	110495	92770
2718	110524	92720
2719	110553	92669
2720	110580	92617
2721	110608	92566
2722	110644	92522
2723	110683	92480
2724	110723	92439
2725	110753	92389
2726	110782	92338
2727	110822	92297
2728	110852	92248
2729	110887	92203
2730	110921	92156
2731	110955	92110
2732	111026	92095
2733	111056	92046
2734	111084	91995
2735	111120	91950
2736	111158	91907
2737	111192	91862
2738	111223	91813
2739	111254	91764
2740	111283	91714
2741	111315	91666
2742	111350	91621
2743	111381	91572
2744	111420	91530
2745	111456	91487
2746	111490	91441
2747	111521	91392
2748	111559	91349
2749	111601	91310
2750	111638	91266
2751	111669	91218
2752	111702	91171
2753	111739	91128
2754	111775	91083
2755	111817	91044
2756	111852	90999
2757	111885	90952
2758	111920	90907
2759	111955	90862
2760	111987	90814
2761	112026	90772
2762	112097	90757
2763	112130	90710
2764	112165	90665
2765	112197	90618
2766	112233	90573
2767	112263	90524
2768	112302	90482
2769	112335	90436
2770	112373	90393
2771	112404	90345
2772	112440	90301
2773	112481	90261
2774	112526	90224
2775	112563	90180
2776	112607	90142
2777	112652	90105
2778	112685	90058
2779	112726	90018
2780	112771	89981
2781	112812	89942
2782	112848	89897
2783	112883	89852
2784	112924	89812
2785	112969	89775
2786	113013	89737
2787	113059	89701
2788	113158	89706
2789	113189	89659
2790	113216	89608
2791	113247	89559
2792	113277	89510
2793	113310	89464
2794	113343	89417
2795	113377	89371
2796	113418	89331
2797	113450	89284
2798	113479	89235
2799	113518	89192
2800	113558	89152
2801	113597	89110
2802	113632	89065
2803	113663	89017
2804	113696	88971
2805	113725	88921
2806	113757	88874
2807	113789	88827
2808	113821	88779
2809	113852	88731
2810	113891	88690
2811	113931	88649
2812	113968	88606
2813	114005	88562
2814	114040	88518
2815	114074	88472
2816	114111	88429
2817	114143	88381
2818	114243	88387
2819	114292	88354
2820	114326	88308
2821	114361	88263
2822	114403	88223
2823	114437	88178
2824	114466	88128
2825	114497	88081
2826	114526	88031
2827	114554	87981
2828	114584	87933
2829	114612	87883
2830	114644	87836
2831	114710	87815
2832	114743	87769
2833	114777	87723
2834	114810	87677
2835	114840	87629
2836	114875	87583
2837	114910	87539
2838	114945	87494
2839	114975	87445
2840	115003	87396
2841	115034	87348
2842	115064	87300
2843	115101	87256
2844	115140	87215
2845	115174	87170
2846	115207	87123
2847	115237	87075
2848	115319	87066
2849	115360	87026
2850	115400	86985
2851	115442	86946
2852	115468	86894
2853	115499	86847
2854	115530	86799
2855	115561	86751
2856	115598	86708
2857	115632	86663
2858	115667	86619
2859	115698	86571
2860	115731	86525
2861	115781	86492
2862	115822	86452
2863	115857	86407
2864	115892	86362
2865	115924	86316
2866	115963	86275
2867	115993	86226
2868	116033	86185
2869	116076	86147
2870	116115	86106
2871	116146	86058
2872	116175	86009
2873	116204	85960
2874	116235	85913
2875	116272	85870
2876	116310	85828
2877	116615	85982
2878	116694	85970
2879	116724	85921
2880	116750	85871
2881	116780	85822
2882	116816	85778
2883	116849	85733
2884	116883	85687
2885	116919	85643
2886	116954	85599
2887	116998	85561
2888	117039	85520
2889	117075	85477
2890	117106	85429
2891	117138	85383
2892	117169	85335
2893	117199	85287
2894	117234	85243
2895	117276	85203
2896	117312	85160
2897	117352	85119
2898	117393	85079
2899	117431	85036
2900	117465	84991
2901	117494	84942
2902	117527	84896
2903	117569	84857
2904	117619	84823
2905	117720	84826
2906	117758	84784
2907	117791	84738
2908	117828	84695
2909	117869	84655
2910	117908	84614
2911	117940	84567
2912	117973	84521
2913	118004	84474
2914	118040	84430
2915	118071	84383
2916	118101	84334
2917	118139	84293
2918	118179	84252
2919	118209	84203
2920	118239	84155
2921	118266	84106
2922	118294	84056
2923	118330	84012
2924	118367	83970
2925	118397	83922
2926	118434	83879
2927	118476	83839
2928	118516	83799
2929	118557	83758
2930	118598	83719
2931	118640	83679
2932	118682	83640
2933	118725	83601
2934	118801	83586
2935	118841	83545
2936	118882	83504
2937	118922	83464
2938	118952	83416
2939	118984	83370
2940	119019	83325
2941	119051	83279
2942	119093	83239
2943	119131	83197
2944	119167	83154
2945	119209	83114
2946	119246	83071
2947	119288	83032
2948	119323	82988
2949	119355	82941
2950	119390	82897
2951	119428	82855
2952	119458	82807
2953	119488	82760
2954	119521	82714
2955	119558	82672
2956	119604	82635
2957	119646	82595
2958	119687	82555
2959	119719	82509
2960	119755	82466
2961	119795	82425
2962	119881	82415
2963	119913	82370
2964	119943	82322
2965	119973	82274
2966	120003	82226
2967	120031	82177
2968	120063	82131
2969	120095	82085
2970	120125	82037
2971	120159	81993
2972	120203	81955
2973	120242	81913
2974	120283	81873
2975	120346	81848
2976	120380	81803
2977	120414	81759
2978	120447	81713
2979	120484	81670
2980	120527	81631
2981	120568	81592
2982	120611	81553
2983	120654	81514
2984	120724	81493
2985	120756	81448
2986	120796	81407
2987	120830	81362
2988	120868	81320
2989	120947	81306
2990	121004	81276
2991	121034	81229
2992	121063	81181
2993	121094	81134
2994	121128	81089
2995	121169	81048
2996	121207	81007
2997	121247	80966
2998	121289	80926
2999	121331	80887
3000	121373	80848
3001	121411	80806
3002	121445	80761
3003	121477	80715
3004	121511	80670
3005	121543	80624
3006	121580	80581
3007	121617	80539
3008	121657	80498
3009	121691	80453
3010	121723	80407
3011	121752	80360
3012	121795	80320
3013	121837	80281
3014	121873	80238
3015	121915	80198
3016	121956	80159
3017	122018	80132
3018	122096	80117
3019	122135	80075
3020	122181	80038
3021	122222	79998
3022	122256	79953
3023	122297	79913
3024	122337	79873
3025	122381	79835
3026	122426	79797
3027	122472	79761
3028	122517	79723
3029	122557	79682
3030	122594	79640
3031	122635	79599
3032	122666	79553
3033	122706	79512
3034	122744	79470
3035	122782	79428
3036	122821	79387
3037	122867	79349
3038	122901	79305
3039	122938	79262
3040	122977	79221
3041	123017	79181
3042	123062	79143
3043	123162	79141
3044	123199	79098
3045	123230	79051
3046	123263	79006
3047	123303	78965
3048	123345	78926
3049	123380	78882
3050	123419	78841
3051	123461	78802
3052	123508	78765
3053	123551	78726
3054	123595	78688
3055	123637	78649
3056	123670	78603
3057	123704	78559
3058	123742	78516
3059	123780	78474
3060	123809	78427
3061	123846	78385
3062	123877	78338
3063	123911	78293
3064	123953	78254
3065	123997	78216
3066	124041	78178
3067	124085	78139
3068	124127	78100
3069	124170	78061
3070	124272	78059
3071	124346	78040
3072	124376	77993
3073	124406	77946
3074	124444	77904
3075	124483	77863
3076	124519	77819
3077	124561	77780
3078	124600	77739
3079	124644	77700
3080	124700	77669
3081	124750	77634
3082	124776	77585
3083	124806	77538
3084	124844	77496
3085	124886	77457
3086	124929	77418
3087	124970	77378
3088	125012	77338
3089	125058	77301
3090	125106	77265
3091	125149	77226
3092	125193	77188
3093	125238	77151
3094	125356	77157
3095	125397	77118
3096	125438	77077
3097	125483	77039
3098	125526	77000
3099	125564	76958
3100	125605	76918
3101	125649	76880
3102	125694	76842
3103	125739	76804
3104	125786	76768
3105	125820	76723
3106	125854	76679
3107	125889	76635
3108	125933	76596
3109	125976	76557
3110	126020	76519
3111	126057	76477
3112	126088	76430
3113	126121	76385
3114	126159	76343
3115	126193	76299
3116	126234	76258
3117	126279	76221
3118	126326	76184
3119	126359	76139
3120	126431	76118
3121	126461	76071
3122	126490	76023
3123	126524	75979
3124	126556	75933
3125	126584	75885
3126	126614	75839
3127	126644	75792
3128	126672	75744
3129	126702	75697
3130	126730	75649
3131	126759	75602
3132	126792	75557
3133	126823	75511
3134	126864	75471
3135	126895	75424
3136	126927	75379
3137	126956	75332
3138	126995	75291
3139	127033	75248
3140	127073	75208
3141	127116	75169
3142	127157	75129
3143	127198	75089
3144	127242	75050
3145	127287	75012
3146	127332	74975
3147	127364	74929
3148	127397	74884
3149	127434	74842
3150	127509	74822
3151	127538	74775
3152	127569	74729
3153	127604	74685
3154	127642	74643
3155	127684	74603
3156	127722	74561
3157	127760	74519
3158	127801	74480
3159	127832	74433
3160	127864	74388
3161	127904	74348
3162	127949	74310
3163	127984	74266
3164	128022	74224
3165	128059	74182
3166	128099	74141
3167	128134	74097
3168	128171	74055
3169	128211	74015
3170	128254	73975
3171	128291	73933
3172	128334	73894
3173	128373	73853
3174	128402	73805
3175	128435	73761
3176	128474	73720
3177	128581	73717
3178	128660	73699
3179	128690	73653
3180	128721	73607
3181	128756	73563
3182	128788	73518
3183	128820	73473
3184	128855	73429
3185	128891	73386
3186	128932	73346
3187	128971	73305
3188	129012	73264
3189	129071	73235
3190	129103	73189
3191	129136	73145
3192	129173	73102
3193	129206	73057
3194	129237	73012
3195	129274	72969
3196	129318	72931
3197	129357	72890
3198	129401	72851
3199	129444	72812
3200	129488	72773
3201	129532	72735
3202	129576	72697
3203	129678	72691
3204	129718	72650
3205	129747	72603
3206	129774	72555
3207	129809	72511
3208	129841	72467
3209	129880	72425
3210	129917	72383
3211	129947	72337
3212	129983	72294
3213	130015	72248
3214	130051	72205
3215	130089	72163
3216	130124	72120
3217	130153	72073
3218	130182	72026
3219	130210	71979
